rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,outcome
3,2,F,35.77808248,-0.196585011,1.767532684,7.361512837,False,False,1.141736642,12.2824,2.1622,12.0508,1.0442,28.7409833,0.124414037,4.113651248,7.134483264,11.3694,3.8658,False,F,0.452767684,True,1817,UE
4,1,B,25.06291892,-0.8340551540000001,1.108948609,11.24248327,False,False,6.028662754,15.0936,2.4694,13.294,3.2844,34.24332739,0.5124717560000001,1.023508721,2.309510791,10.1038,1.185,False,F,0.310541489,False,1601,FE
6,1,F,37.30185269,0.7038172429999999,0.570808206,1.302763106,False,False,5.4106097439999985,10.8412,1.8872,12.352,3.3082,23.78504895,1.011981737,2.014205847,4.494053398999999,14.507,1.29,True,F,0.7404644359999999,False,7992,W
5,1,B,31.14419542,1.793572973,3.3308638210000003,2.992502597,False,True,1.97302299,15.1134,2.2358,14.9208,0.2722,45.18383766,0.329234102,2.00882009,4.174054694,14.1326,2.7922,False,F,0.367739275,True,1550,UE
13,2,F,47.37247692,0.353182425,0.797796068,3.303319067,False,False,4.618717649,12.7304,1.4980000000000002,14.9038,2.5774,23.64287762,2.497621863,2.197766853,1.715345296,16.1088,2.3342,True,F,0.910161481,True,5141,W
3,1,F,42.47884249,0.747742602,1.155885419,1.148157315,False,False,0.665828867,11.3978,1.242,11.0136,0.6982,21.89541577,2.33335262,2.977200246,3.712780811000001,12.5818,4.8889999999999985,False,F,0.775672813,True,5111,W
6,2,F,41.75444491,0.54438333,0.839884069,2.517753064,False,False,2.184926772,11.4812,2.3592,13.354,1.2338,29.04956839,0.385258839,2.856705885,7.565256671,15.8292,3.9902,False,F,0.6778686979999999,False,3934,W
8,2,V,24.46897472,4.366770132,0.828839379,0.299127914,False,True,5.019326206000001,17.067999999999998,2.1614,15.6814,2.6626,45.23922043,0.581329499,0.653392321,2.675927562,15.3032,3.9768,False,F,0.396427473,False,9049,FE
3,2,F,24.42867336,4.632147386000001,2.920836054,3.871584683,False,False,1.783839959,12.723,2.0594,11.345999999999998,0.9254,35.77092678,0.8897338440000001,1.44373441,1.068083949,11.4598,2.6358,False,F,0.35967636700000005,True,1581,FE
3,1,B,35.00970498,0.393918763,0.047263545,1.010582964,False,False,3.469138879,12.7344,4.4402,11.4774,1.2068,31.59742128,0.975097025,0.30917224,3.18532201,11.4914,4.4056,False,B,0.431899837,True,5283,UE
5,2,F,26.5582913,3.573872868,2.711167506,0.370367367,True,True,4.90790905,14.8316,1.2706,12.9098,3.2454,35.36933463,0.942272971,1.690349853,2.526389351,13.7326,4.017,False,F,0.46518074,True,7210,UE
7,2,B,12.39074639,0.365283879,1.33482118,7.733369649,False,False,2.638358164,5.8514,0.0868,8.4282,0.4798,35.07086523,0.276921722,3.538192225,6.449316152000001,16.6558,2.7112,False,V,0.559814185,True,4311,W
6,2,B,24.94510533,0.7088085470000001,0.517164109,3.465463713,True,False,3.307729735,14.4092,2.4942,14.6352,0.8058,35.67049387,0.662747772,2.073025504,3.180629291,14.0152,2.8706,True,B,0.459496471,False,5340,UE
5,1,F,8.87156125,0.035806627,1.862975462,10.1847556,False,False,2.207962001,3.8144,0.098,5.3142,1.7184,35.70340471,1.187872522,2.335883231,8.531357153,15.9512,1.9008,True,V,0.5480585,True,2086,W
13,2,F,23.14678352,4.486210323,3.06966363,1.519085021,False,True,4.466161287,13.3036,2.437,15.2328,1.591,21.87525799,0.166947087,0.8868058940000001,2.011984494,7.9894,3.4052,False,B,0.446980004,True,3824,FE
5,1,F,45.39394923,0.947318652,0.264339229,0.501984549,False,True,0.156908763,14.237,3.6074,14.392,3.583,22.47967663,1.642748541,2.345349117,0.697693345,12.6362,1.7092,False,B,0.695712285,True,6952,UE
11,2,B,34.21603972,-0.146967375,0.286032534,6.583546564,False,False,1.374789191,12.9318,1.4008,11.6252,0.9732,37.39826626,0.599601195,2.70214535,3.799695023,16.4592,3.1364,False,B,0.521568478,True,7132,UE
3,2,F,40.2414615,1.072446074,0.139035379,0.5479628520000001,False,True,1.321333781,12.98,0.9244,11.6714,0.7414,25.97096256,1.07286091,3.684042169,2.938225977,11.1228,4.5454,False,F,0.48746497,True,8822,UE
5,1,U,10.06904954,0.653457718,0.276484965,8.200544361,False,False,2.439765185,4.7718,0.2014,7.1648,0.6768,27.11144436,0.275618319,3.4636651460000003,7.775069116,14.7386,3.5616,False,V,0.671161289,True,4049,W
3,1,B,24.0347758,0.611622426,2.232082939,2.224905145,False,True,3.725857335,7.0296,0.8724,10.7534,0.9962,24.84869614,1.116450903,2.503060143,5.334950398999999,13.0102,4.3158,False,V,0.6155647670000001,True,3567,UE
7,2,B,15.37972612,-0.20800571,3.262571802,8.182384812,False,False,2.941766986,5.8928,1.1148,8.2792,0.6054,39.17028665,0.33000603300000003,2.024108337,6.363038972000001,15.9552,2.7792,True,V,0.4923812870000001,True,8684,FE
7,1,F,40.46478174,0.25803796100000004,0.375153568,2.828139681,True,False,1.875033194,12.11,1.3222,13.9202,1.811,23.14053337,1.095874974,3.658085398,2.790553804,13.5098,1.3178,False,B,0.716584129,True,3667,UE
11,2,B,19.7101184,0.442534227,0.158322958,6.652695477000001,True,False,4.576406949,10.2422,3.8518,11.7992,0.4516,25.78371587,0.562627784,1.224683601,5.863815498999998,16.4748,2.5442,True,B,0.822858148,True,9204,UE
3,1,F,35.59425365,1.306248083,2.5206281130000003,1.3774511390000002,False,True,1.014357728,11.5192,1.6214,11.0544,0.7198,27.70562618,0.610490937,3.442921633,5.999706545,11.8464,4.3254,False,F,0.507879767,True,1706,UE
3,2,F,39.52390982,0.588370408,0.314114976,1.4630195540000002,False,False,2.250954295,12.9424,2.9072,11.5242,1.1592,32.65639574,0.561618953,3.062950947,4.168142912,11.4788,2.6222,False,B,0.394824581,True,3406,W
11,2,B,24.85915033,1.057520561,0.7370528470000001,2.65006421,True,False,4.430740186,15.6088,0.5816,14.828,3.7798,41.14356838,0.105050454,1.750356288,4.904896394,13.376,3.0408,False,F,0.3740903,True,2699,FE
4,2,F,29.6715685,1.601159852,1.6071346130000002,2.010036724,False,True,1.4119014840000002,13.3624,1.3142,12.1558,0.581,39.11060992,0.485373657,1.823118019,0.481522719,13.0146,0.1998,True,B,0.37949632,False,9487,FE
4,2,B,27.91074055,2.186051998,3.898315678,4.0024280260000005,False,True,3.02679398,13.1572,3.4872,12.6918,0.4964,36.25122593,0.323737689,0.953367756,3.1856804060000004,11.1462,0.606,True,B,0.342053178,False,4856,FE
3,2,F,35.25134906,0.199112005,0.264139159,5.154970464,False,False,0.866760959,11.3236,1.776,11.832,1.074,25.34385225,0.275038804,4.040391829,6.571954073,11.2318,2.8228,False,U,0.47262843,True,8725,W
3,2,B,38.70080692,-0.02275572,3.967590197,6.114909752999999,False,False,1.736554474,12.5768,0.6778,11.2756,0.4722,30.80742513,0.148764806,2.483068842,5.492056995,11.4068,3.284,False,B,0.401996435,True,689,UE
9,2,B,37.45331541,-0.203465184,1.654889197,7.690453436,False,False,2.477099344,15.9172,1.4738,15.5076,0.9692,36.38392202,0.6985697959999999,2.471102631,3.178052744,13.3166,0.8342,True,F,0.42119578,True,5940,UE
11,1,F,43.0572985,0.33882697100000003,1.189851159,3.927118884,False,False,1.2657866009999998,13.012,1.913,13.1814,0.6586,23.41853829,2.144589587,3.430920828,1.018785554,15.451,2.3528,False,B,0.857614412,True,7845,W
5,2,F,37.15655059,0.57970947,0.980072544,3.430475,False,False,3.855732045,15.7404,1.443,14.7176,2.2746,34.46220407,0.209426204,0.825518027,3.607826258,10.8486,3.7252,False,B,0.347738915,True,1494,W
5,2,B,25.52641163,-0.454173181,0.729224141,9.529317318,False,False,3.3120357730000003,14.046,3.551,13.5724,0.273,32.59937836,0.126953657,1.191020704,5.403271308,11.4928,0.123,False,B,0.400730107,True,5553,FE
3,1,F,18.97269853,-0.631172159,2.652440036,10.75604259,False,False,1.949456345,11.4514,2.8738,10.6862,1.0808,34.11967965,0.973221489,1.970457296,0.832013269,14.2716,3.8718,False,B,0.506224479,True,5224,FE
5,1,F,37.73918774,1.120819419,4.105852844,0.402257154,False,True,1.876249749,15.9596,1.8386,15.396,0.049,41.12963948,0.534321843,1.860675575,0.926464638,12.4926,0.9402,True,F,0.341530909,True,7665,UE
19,1,B,34.68162998,-0.091267695,3.567772845,7.045950215,False,False,1.173158506,14.5686,2.432,14.1768,1.3262,34.40227103,0.811054023,1.676933211,1.44178428,14.6158,2.0014,False,B,0.492785846,True,8204,UE
6,1,B,22.64179035,-0.513054821,3.778550516,9.95452622,False,False,2.535460037,12.1544,2.7696,14.1888,1.2564,23.88509312,0.079455212,2.033276223,5.433849111000002,10.8372,3.4604,False,B,0.515166239,False,1892,UE
3,1,F,27.21633211,2.4432317930000003,1.4088553680000002,4.55186318,False,True,1.719174046,11.5656,2.7218,10.8728,1.1484,34.5413025,1.088681595,2.554348506,0.729828997,14.2654,4.1536,False,B,0.504545875,True,3910,FE
4,1,V,22.76970945,1.627298244,2.628016853,2.138572851,False,True,7.055037362999999,16.239,0.3664,13.1108,5.9572,28.74859091,0.511676287,1.771625824,3.239627889,10.5718,1.7754,False,F,0.378806582,False,3620,FE
3,2,B,39.18120768,0.6326488370000001,1.198744761,1.4159748909999998,False,True,0.257719227,11.1042,0.979,11.3554,0.9214,23.10942688,1.036943636,3.917589872,5.226268262,12.467,2.6516,False,B,0.633516641,True,3327,UE
4,2,F,36.81147137,-0.337538785,1.452401998,8.53918007,False,False,2.093197306,12.7244,3.6584,13.1034,1.5998,31.21795692,0.293297284,3.026754639,4.516729672,12.3596,3.0426,False,B,0.450760461,False,272,UE
4,1,F,35.59795575,-0.899133415,3.447149908,11.711838,False,False,5.124435149,15.694,1.9668,13.6878,2.7486,33.23933979,0.306756228,1.251977093,2.413487859,10.437,1.0676,False,B,0.333718418,False,131,FE
15,2,V,19.67961847,1.815126872,1.127151648,1.018651375,False,False,3.178025261,13.1622,2.1208,11.9472,0.8158,35.80704719,0.495871878,0.7237220659999999,1.999054115,9.5408,0.6968,False,F,0.293587595,True,1515,FE
3,1,B,33.30354548,0.174020149,1.266703319,3.280442062,False,False,2.814107276,8.7608,0.0706,11.4458,0.9132,19.85456294,0.27944234100000004,2.4045584840000003,7.809021454,12.9964,4.0512,False,F,0.78836825,True,5884,W
5,2,F,28.24872808,-0.70418358,2.799559932,10.511308,False,False,3.308257995,15.82,2.1728,14.7814,0.9682,38.98470766,0.168708019,1.163541454,3.854001903,13.184,1.3898,False,B,0.38493473,True,5545,FE
6,2,F,37.06842218,-0.116915465,1.5799316140000002,7.019839116,False,False,2.082219777,12.4068,2.7698,13.4312,0.957,24.67779329,0.650525488,2.854121264,3.76735635,15.3036,1.8898,False,B,0.761480578,False,2452,UE
3,1,F,21.76561964,3.119425753,2.348176905,1.974473302,False,True,3.756819091,12.5956,2.215,10.7678,1.0672,32.21102217,0.819175177,1.004138083,3.613834621,14.823,2.0608,False,F,0.541578048,True,3396,FE
3,1,F,35.17613136,-0.04044378,1.283616982,6.234276757000001,False,False,1.753278221,9.9876,0.3644,11.011,1.0592,21.28050694,0.947751812,4.093768257,5.5624949,12.896,3.5146,False,F,0.760136192,True,445,UE
3,1,F,45.08543993,0.428982098,0.686455087,3.102181604,False,False,2.901178864,12.1606,1.9744,10.8412,0.6094,24.40194228,1.731048593,3.124850752,3.573501445,14.2644,3.6562,False,B,0.72820055,True,4807,W
5,1,B,37.93411449,-0.037912571,1.182792553,4.031748248,True,False,3.989327813,13.0206,4.1416,12.9444,0.153,33.02134961,0.490918065,0.633151096,4.154618309,14.2246,3.0334,False,B,0.529907804,True,2008,UE
5,2,F,29.91494909,2.170967589,1.830969173,0.954707293,False,False,0.921732326,14.3612,0.6712,13.567,0.2034,37.60415752,0.755282424,3.474045166,2.723019378,15.6764,3.548,False,F,0.503878297,True,6076,UE
5,2,B,39.70424484,0.123082776,0.374216901,2.6486471380000003,False,False,3.965686634,11.7134,4.8148,13.1616,1.123,26.29306871,0.920873697,0.468842349,5.366472816,14.569,3.4872,False,B,0.692952971,True,4742,W
8,1,B,37.44646739,0.819360933,0.07251008099999999,3.202721088,True,False,0.394361509,13.9452,0.419,13.6004,0.2276,34.87683167,0.5220586229999999,3.506740638,3.796532902,14.9422,0.7674,False,B,0.50527338,False,2764,UE
12,2,F,37.84093807,0.809218242,1.004126284,0.29124447600000003,True,False,6.138189652,11.0088,2.356,13.7114,3.1552,22.999504,0.054396179,1.5140564630000002,5.281355465,11.8128,2.3280000000000003,False,B,0.57476749,False,671,UE
3,1,F,35.74320162,1.030805635,0.377101508,0.370203841,True,True,0.883824281,11.229,0.0712,11.1584,0.8098,30.65607517,0.355849099,3.690427816,5.806853824,13.2248,2.5698,False,B,0.523644475,True,7978,UE
12,1,F,25.45175216,2.433038285,2.68271408,4.533618298,True,False,3.314471572,10.6126,0.1718,13.3778,1.9992,25.04540549,0.485062117,3.962953071,5.179131827,14.5248,4.5516,False,F,0.736011565,False,2352,UE
3,1,F,39.55318158,0.146835978,1.444838415,3.928926342,False,False,1.308076206,10.0888,1.4928,11.0932,0.6548,20.62135218,0.846107572,3.902645468,5.763960087999999,13.7082,2.6528,False,F,0.802746766,True,8714,UE
5,1,B,32.91546788,0.714184763,2.247534921,2.846300181,False,False,3.182267129,13.6416,2.2848,12.0854,0.491,37.30101153,0.366106239,1.116982272,3.718076175,14.7768,1.491,False,F,0.466565814,True,4553,FE
5,2,F,15.67828442,-0.673811816,1.989815326,11.30341192,False,False,2.732760985,13.2878,2.1844,14.9256,0.0032,21.20227155,0.906012881,3.2546274630000003,1.885661429,10.854,0.1374,False,U,0.550524638,True,1966,UE
5,1,B,29.70844177,-0.49327212,2.438596971,10.14749896,False,False,3.33099752,14.5508,3.0838,14.8356,0.235,32.95613519,0.700841055,1.088908954,1.836868468,11.2662,0.1436,True,B,0.377660716,True,7909,FE
6,1,B,12.73604204,0.321306772,1.746731786,9.756691296,False,False,2.868116887,8.5024,2.7658,10.7222,0.9496,30.67813789,0.266517779,0.33764357100000003,5.859720174,16.1374,2.9362,True,F,0.650510692,False,8636,W
3,2,F,8.623278382999999,-0.947000004,1.368398635,5.963266615,False,False,0.7490816240000001,10.9208,1.72,10.459,1.1302,31.4968592,0.793774503,3.806721661,3.52842993,12.4258,2.421,False,B,0.453686965,True,2563,UE
3,1,B,14.95116878,-0.166488053,0.196709279,9.930812839,True,False,2.587675752,9.3378,1.1908,10.9062,0.8674,33.815663,0.48331165,2.039643105,3.436430972,13.6024,4.6292,False,F,0.476134376,True,3899,FE
6,2,B,28.06061755,0.007950624,1.621324826,5.192747051,False,False,0.554990739,14.2646,1.172,14.239,0.6176,35.43665623,0.330141666,2.785540297,3.1018684110000003,13.7228,0.6706,False,B,0.445788036,False,2375,UE
4,2,F,40.88709537,0.600717651,0.605627981,0.581075013,False,False,3.0892345010000004,12.13,0.4966,12.2018,2.5918,25.54012436,0.546955191,3.55025033,3.713640015,12.7468,0.084,True,B,0.586263035,False,3355,W
21,1,B,24.02263984,0.635080212,0.835542863,2.609107249,False,False,7.676073422999999,7.1574,2.7694,13.6262,1.3630000000000002,14.06271176,0.5870668520000001,1.328593981,8.005892482,9.29,0.6990000000000001,False,F,0.755409615,True,9388,W
12,2,B,32.47471524,-0.210585959,3.395196564,7.806697887,False,False,2.647900059,14.2324,3.8882,14.742,1.2898,38.76067925,0.099639968,1.732945899,5.030577795,13.2582,3.5380000000000003,False,B,0.41332725,False,1436,UE
9,1,B,17.62593271,0.400444469,0.779689393,6.658964348,False,False,12.13445681,4.3162,4.339,14.2482,2.6324,11.05699088,2.051077593,0.456748225,9.294405544,4.819,1.9588,True,U,0.838406743,True,4399,W
3,1,F,34.59901968,0.220375329,0.420288658,3.853305739,False,False,1.195124228,9.9266,0.6924,11.121,0.6508,23.78522768,0.750332495,3.402992009,5.525369897999999,13.5726,3.498,False,F,0.7159931009999999,True,9472,W
10,1,F,21.11454835,1.198064158,1.178470714,1.76443415,False,True,8.64250684,7.4638,2.2022,14.5026,2.8126,17.04561536,0.052777245999999986,0.779080227,8.950005013,12.7476,4.0544,False,B,0.8955353309999999,False,3474,FE
3,2,F,33.9325573,1.138265646,0.022825285,0.315191557,False,False,1.465697882,12.7244,0.2222,11.4136,0.878,30.78187792,0.591090745,3.462998818,3.411449859,12.2232,2.9514,False,B,0.463712826,True,6357,W
10,2,F,30.22870668,1.23118923,2.350744737,0.31920859999999995,False,True,1.091922928,15.0282,0.743,13.989,0.4078,36.81446327,0.835723012,2.462534256,1.080791679,14.5904,0.2034,True,B,0.46592811,False,8767,UE
3,1,F,20.35933878,0.759304814,0.190200061,4.831319732,True,False,1.4712310219999998,11.2486,2.1502,10.5152,0.8748,38.26381204,0.826459455,1.42817549,2.480451024,13.8302,4.6702,False,F,0.434954117,True,4204,FE
4,1,F,41.17703112,1.088599859,0.989994625,2.724455894,True,True,2.687678232,16.8248,3.9888,16.2796,1.357,41.93356958,0.307281918,2.245943926,5.115740413999999,8.025,2.2208,False,F,0.21041277100000005,False,1812,FE
9,1,F,33.29293168,0.598986669,2.6858510210000004,6.659456147999999,False,False,1.994655509,4.2672,0.5498,6.0856,1.3696,13.63404363,1.5990322819999998,2.734891233,8.541260035,5.2488,0.9378,True,V,0.435665643,True,7943,W
8,1,B,33.050453999999995,-0.081182357,2.4992143,7.366078296,False,False,1.546975074,13.2566,2.0484,13.9678,0.6746,35.71071897,0.077732552,2.787774967,5.971401891,14.5344,2.1598,False,B,0.475004517,False,184,UE
5,2,F,41.69631174,0.997396368,1.6930523569999998,0.374893196,False,True,0.754931335,12.3776,2.0556,12.683,1.3652,29.6757569,0.927571446,2.8190763810000004,4.697577752,15.7302,1.7162,True,F,0.6374675479999999,True,8485,UE
3,1,B,35.79345973,0.528289209,0.30043974,1.082590347,True,False,1.914649211,12.2998,0.5316,10.8934,0.7676,27.4522392,1.223553255,2.80015687,3.026337318,14.3842,2.9428,False,B,0.644955267,True,8699,UE
8,2,B,32.65412063,0.867511307,0.495619863,2.955224618,True,False,3.703506231,11.4172,3.3638,12.954,0.0058,22.39391702,0.798966443,0.588205577,4.01922688,13.4146,1.4532,False,B,0.721846667,False,2018,UE
19,1,F,40.25057623,0.118390602,1.371776544,6.151385277,False,False,5.457574703,12.075,2.191,11.9958,3.266,20.5652108,4.216825856,1.686301454,1.290132475,13.9634,1.3922,True,B,1.016961747,True,3395,W
7,1,B,34.06605829,0.309095494,2.183039725,4.87139101,False,False,2.658508334,13.1736,3.5676,14.6952,1.3876,32.6906219,0.4706955920000001,1.706590087,5.372950759,13.3574,2.8,False,F,0.488739387,True,7171,FE
4,1,F,14.79041661,-0.270949525,0.88387098,10.59573647,False,False,2.190622943,11.1938,2.3112,11.52,4.4774,26.14447037,0.518473054,2.448383283,3.706087681,12.7868,0.4084,True,B,0.577398189,False,5101,UE
7,1,F,19.021382100000004,0.08131768,1.734644914,7.660253779,False,False,3.912711801,8.586,1.8516,11.849,0.3076,27.59694162,1.882669337,3.197961462,3.933510707,17.384,2.084,True,V,0.810709419,True,2253,W
16,2,B,36.37996592,-0.193203048,0.19450497,6.871227058,False,False,2.418793236,12.7362,3.4778,14.0336,1.4364,29.82319702,0.756509251,1.72201934,5.7326043470000005,13.5542,3.1464,False,F,0.579730595,False,5186,UE
3,1,B,31.00984787,1.16976685,2.235443407,1.6248932880000002,False,True,1.231729646,12.4318,0.609,11.3654,1.2254,29.76717744,0.6851484999999999,3.5096467989999995,1.74898565,11.4014,4.4168,False,B,0.431317909,True,3573,UE
4,1,F,33.90513264,0.863746105,0.669012863,1.416441139,False,False,2.076172498,11.392,0.307,12.3402,2.154,24.43755679,0.832899275,3.998185548,5.154984362,12.2972,0.9886,True,B,0.587664301,False,5700,W
3,1,B,33.12350279,1.167079426,0.538144359,3.073673351,False,True,1.662774404,12.2278,0.5994,11.3902,0.8370000000000001,33.03917678,0.286661168,2.319340743,3.960254967,11.6096,3.5616,False,F,0.394881307,True,5636,UE
6,1,V,24.7217403,0.007159439,1.968301888,11.88577028,False,False,1.397502286,13.0748,2.8664,14.2608,2.1272,33.59072536,0.30588397,2.699963522,6.408685647,13.02,3.3784,False,F,0.475700448,False,5845,W
5,1,V,27.21025692,-0.0026767270000000003,0.687540568,11.88030459,False,False,3.308050332,13.4208,2.4712,12.722,0.7622,23.5051396,0.439707586,0.7574069529999999,1.204224793,10.7052,3.9906,False,B,0.49064215,True,885,W
5,2,B,33.95604128,-0.222951535,2.4096213630000003,7.815591792,False,False,3.193910487,13.6686,2.3816,13.3522,0.7966,29.54198406,0.43188684,1.008987468,4.689252592,12.6988,1.4828,False,B,0.48478635,True,438,UE
6,1,B,23.43040338,0.34797098,0.633759387,5.268443391,True,False,2.030738201,13.626,3.6462,13.1452,1.6732,32.86603927,0.8717149670000001,0.102205011,2.2305766680000003,12.394,0.5192,False,F,0.432386752,False,4017,FE
4,2,F,37.39719886,1.048147915,0.154992475,0.101723604,False,True,0.910077293,12.2312,1.5046,13.0104,1.9748,26.37094349,0.351323571,3.224378032,6.46723566,12.1766,3.1754,False,F,0.532961042,False,2946,UE
5,2,F,31.03751878,-0.100787168,3.072207664,7.734235827999999,False,False,3.022286525,11.332,2.383,12.062,0.5498,25.69948099,0.474498035,1.838229284,4.7760346810000005,15.9282,2.7374,True,B,0.787790863,True,6061,UE
7,1,B,27.36669941,-0.185660382,2.308964932,8.477107267000001,False,False,2.81172207,13.8714,1.503,13.3664,1.263,33.95275824,0.581241489,1.207028248,1.961083209,13.5088,4.4724,False,B,0.452701593,True,4833,FE
3,1,B,29.56472793,1.333317602,0.799844102,0.879351502,True,True,2.921649842,12.5584,1.6198,11.2558,0.9954,25.84210775,0.658378493,1.511934193,1.76294759,11.407,4.2926,False,F,0.4860681770000001,True,5239,UE
8,1,F,29.48498826,-0.048908887000000005,0.995448035,6.444585598,False,False,0.901486816,13.2876,2.2594,13.1558,1.3676,36.48271111,0.881270435,1.578752195,0.564421098,12.7466,3.7872,False,B,0.405496334,False,9351,UE
5,2,B,32.21374012,0.608521323,0.124200998,2.987706832,False,False,3.745684754,13.4406,2.7880000000000003,14.3108,0.8552,23.82182033,0.580261927,0.695216368,1.646392349,11.4486,2.2234,False,B,0.53994313,True,2605,W
6,2,B,35.44034992,-0.214180224,0.26887605,7.044703032,False,False,1.343897035,12.6644,3.099,13.8412,2.45,28.89314169,0.844539521,2.158980015,5.013239617,13.493,3.529,False,F,0.565144291,False,7205,UE
6,1,B,34.27186548,0.24853168,0.566245211,4.529483223,False,False,1.405176288,13.0966,1.6972,13.4064,0.3266,30.78793391,0.424437493,1.517630525,4.562746403,14.8234,1.5804,True,B,0.562362271,False,8612,W
5,1,B,30.29466998,0.500145763,1.132264015,3.5238462310000003,True,False,0.6426186429999999,12.429,1.991,11.9746,1.5366,34.41154125,0.793411595,2.20881671,3.4533238230000003,15.9416,2.4818,False,F,0.555523755,True,8784,UE
3,1,F,39.65717251,-0.040574695,1.433035761,6.805115985,False,False,0.256242541,10.9818,1.5966,11.05,1.3496,19.4809836,1.860091713,3.957399138,3.392576635,13.12,2.9814,False,F,0.816582567,True,2982,UE
14,2,B,32.64285423,0.679400445,0.8487734490000001,1.440417078,True,False,1.905197617,13.2528,3.4408,13.3792,1.5398,34.96183075,0.7815940490000001,0.805047472,2.343065665,13.6558,3.2144,False,F,0.473929392,False,8435,UE
5,2,F,37.02655934,0.421633446,0.3867902520000001,1.890086505,True,False,2.987745478,13.556,3.5492,13.3708,0.5672,31.00886768,0.772652317,1.067501512,4.334488583,13.2628,1.673,False,B,0.5094511939999999,True,7337,UE
3,2,B,29.341914000000006,1.095042623,0.13233721199999998,0.047787614000000006,False,False,1.910300542,12.6088,2.0242,11.7768,0.3046,26.32235397,0.923829217,2.06698566,5.359759738,13.3854,1.8522,False,B,0.60807252,True,3841,W
3,2,F,32.12783628,0.7716982659999999,1.765704708,2.899534562,False,False,2.865280335,12.421,1.332,11.0954,1.2082,34.53172887,0.27517942100000004,2.1771648530000003,4.750756906,12.882,1.5590000000000002,False,F,0.412737475,True,9227,FE
7,2,F,39.58567807,0.550989184,0.09779227,1.76241019,True,False,5.099435424,16.246,3.9574,16.197,1.1418,34.77462187,0.756914207,0.718620905,2.1771370290000003,13.1172,1.4694,True,B,0.431383248,True,385,UE
12,1,F,30.24402289,-0.370309763,0.405503883,8.651015507,False,False,3.418645182,12.3808,1.9932,11.354,1.2676,21.83188634,0.41248336,1.014539617,1.188239576,7.9396,3.3364,False,F,0.362745208,False,7683,FE
3,1,F,18.33001866,0.102755072,1.827176319,6.8795111160000015,False,False,2.452919966,7.0512,0.18,9.4392,0.7406,33.61893176,0.744052888,3.265557573,5.422708188,12.6448,4.5574,False,V,0.430224066,True,3477,W
3,1,B,25.90550846,0.148563859,2.4663744640000003,6.7807269770000005,False,False,2.292233958,12.4924,0.6192,11.247,1.3052,32.33226049,0.102833235,1.638870519,4.919459141,10.9422,4.9802,False,B,0.375255669,True,7365,W
4,1,F,30.72455569,2.54600677,0.636864301,0.230215645,True,False,2.940786289,14.6924,2.582,13.9028,0.2508,39.62439152,0.516621475,1.676019305,3.596268338,11.2296,1.5966,True,F,0.433332659,False,1153,UE
6,1,F,27.79690073,1.478421012,0.408892919,2.508079708,False,False,6.852963721,13.4646,2.3026,14.0372,4.5264,20.99377335,0.29886819800000003,1.877478822,3.852406064,5.8304,0.3232,True,F,0.28828839,False,8228,W
15,1,F,33.97367408,5.008741806000001,3.298478085,3.378780004,False,False,2.944685681,13.1868,4.1164,13.3028,1.1740000000000002,26.00285568,0.383342022,2.044191844,2.608981417,12.3252,3.0544,False,B,0.5370946529999999,True,714,UE
11,1,F,35.55731872,0.934087338,0.566997162,4.074335329,True,False,3.818607437,14.208,2.3788,13.474,1.3686,24.33458476,0.646989955,1.471561668,1.342658547,11.1796,0.6648,False,B,0.512438962,True,4627,UE
14,1,B,17.84494757,3.202352317,2.996892185,1.644180164,False,True,8.079869249,8.6776,1.518,15.4928,2.8222,10.59422737,0.54821722,2.112536902,6.811883923,3.8018,0.4536,False,F,0.33590875,False,924,FE
5,2,F,10.79171425,-0.901044794,0.949232325,11.77211062,False,False,4.622450177,11.135,1.3506,10.0242,3.1364,35.87642867,0.373431605,2.831412358,5.442476038,15.1906,2.1742,True,F,0.517698456,True,6092,UE
13,2,B,26.16466375,-7.58e-05,3.649717823,5.211879211,False,False,2.410240984,14.5578,3.4714,12.6994,1.9366,26.9730961,0.805273887,0.359678946,0.419695482,12.4604,3.2226,False,B,0.563665368,True,6523,FE
5,2,F,40.45113386,-0.251901666,3.368594994,8.341797707000001,False,False,0.322838721,13.2616,2.1094,13.4988,1.8904,33.53362465,0.597148198,3.9006965,3.211530945,15.7944,2.6932,False,B,0.5680952579999999,True,6752,UE
5,2,F,33.05095969,0.333473872,0.712769181,2.70535692,False,False,2.967629357,10.912,3.2842,12.8908,1.0726,25.60398677,0.371823231,2.856194793,4.539118613,14.1716,3.8866,False,B,0.71256206,True,1189,W
7,2,F,29.70057414,4.102305442,3.698192358,4.495494616,False,False,1.717884327,12.7748,0.875,13.3232,0.753,32.55032806,0.464794963,3.414866148,5.019237013,15.157,2.3942,True,F,0.555586522,True,564,UE
9,1,U,48.9398564,0.633345531,3.816392449,5.7850975270000005,False,False,1.236009061,5.3086,0.61,5.5470000000000015,1.8228,20.60502716,2.433365729,3.65742445,6.514740881,11.985,1.1934,False,V,0.706893665,True,2255,W
